bus_i,kV,cities,county,carb_inten_no_renew,pd,Type,Import,Lat,Lon,carb_emit
6940,66,San Diego,San Diego County,0.71695,0.0,'AddedNode',' ',32.76057183,-117.1990023,0.0
6941,66,San Diego,San Diego County,0.71695,0.0,'AddedNode',' ',32.7476222,-117.2291522,0.0
6942,66,San Diego,San Diego County,0.76142,0.0,'AddedNode',' ',32.80667995,-117.214936,0.0
6943,66,San Diego,San Diego County,0.78835,0.0,'AddedNode',' ',32.74531868,-117.1925446,0.0
6944,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.87514339,-117.0190765,0.0
6945,66,Granite Hills,San Diego County,0.50685,0.0,'AddedNode',' ',32.79073064,-116.8930654,0.0
6946,66,El Cajon,San Diego County,0.54919,0.0,'AddedNode',' ',32.79525355,-116.9727236,0.0
6947,66,El Cajon,San Diego County,0.51689,0.0,'AddedNode',' ',32.8039598,-116.9205257,0.0
6948,66,El Cajon,San Diego County,0.54919,0.0,'AddedNode',' ',32.79484332,-116.9720922,0.0
6949,66,El Cajon,San Diego County,0.54919,0.0,'AddedNode',' ',32.78758665,-116.9688495,0.0
6950,66,El Cajon,San Diego County,0.54919,0.0,'AddedNode',' ',32.80783179,-116.9444971,0.0
6951,66,El Cajon,San Diego County,0.54919,0.0,'AddedNode',' ',32.80784594,-116.9402589,0.0
6952,66,Lakeside,San Diego County,0.54919,0.0,'AddedNode',' ',32.85520552,-116.8964796,0.0
6953,66,La Mesa,San Diego County,0.54919,0.0,'AddedNode',' ',32.79500823,-116.9968796,0.0
6954,66,San Diego,San Diego County,0.62185,0.0,'AddedNode',' ',32.79148296,-117.0233094,0.0
6955,66,San Diego,San Diego County,0.6333,0.0,'AddedNode',' ',32.78834517,-117.1304188,0.0
6956,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.78813593,-117.1184615,0.0
6957,66,Spring Valley,San Diego County,0.54919,0.0,'AddedNode',' ',32.74440648,-116.9575783,0.0
6958,66,Spring Valley,San Diego County,0.54919,0.0,'AddedNode',' ',32.72768062,-116.9248191,0.0
6959,66,Spring Valley,San Diego County,0.54919,0.0,'AddedNode',' ',32.73939894,-117.0027796,0.0
6960,66,Lemon Grove,San Diego County,0.54919,0.0,'AddedNode',' ',32.74447328,-117.0427026,0.0
6961,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.69613344,-117.0496997,0.0
6962,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.69784125,-117.0462684,0.0
6963,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.70496271,-117.0493233,0.0
6964,66,Bonita,San Diego County,0.54919,0.0,'AddedNode',' ',32.65525686,-117.0263991,0.0
6965,66,Bonita,San Diego County,0.54919,0.0,'AddedNode',' ',32.65805218,-117.0301199,0.0
6966,66,Lemon Grove,San Diego County,0.54919,0.0,'AddedNode',' ',32.74424308,-117.0467162,0.0
6967,66,San Diego,San Diego County,0.54996,0.0,'AddedNode',' ',32.74415123,-117.0792507,0.0
6968,66,San Diego,San Diego County,0.6333,0.0,'AddedNode',' ',32.75475995,-117.1254423,0.0
6969,66,San Diego,San Diego County,0.6333,0.0,'AddedNode',' ',32.76510394,-117.1290925,0.0
6970,66,San Diego,San Diego County,0.6333,0.0,'AddedNode',' ',32.78136323,-117.1374325,0.0
6971,66,San Diego,San Diego County,0.78835,0.0,'AddedNode',' ',32.71398409,-117.1698297,0.0
6972,66,San Diego,San Diego County,0.6333,0.0,'AddedNode',' ',32.79891399,-117.1480499,0.0
6973,66,San Diego,San Diego County,0.6333,3.21705,'AddedNode',' ',32.7988784,-117.1524204,2.037357765
6974,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.70842222,-117.1274808,0.0
6975,66,San Diego,San Diego County,0.62219,0.0,'AddedNode',' ',32.7547791,-117.1255736,0.0
6976,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.7074002,-117.127527,0.0
6977,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.75401793,-117.1253415,0.0
6978,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.75335646,-117.1253169,0.0
6979,66,San Diego,San Diego County,0.56101,0.0,'AddedNode',' ',32.75343752,-117.1221436,0.0
6980,66,San Diego,San Diego County,0.55223,0.0,'AddedNode',' ',32.73038953,-117.1126431,0.0
6981,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.72978645,-117.1129347,0.0
6982,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.71686034,-117.1253855,0.0
6983,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.69475233,-117.1425926,0.0
6984,66,National City,San Diego County,0.54919,0.0,'AddedNode',' ',32.6849622,-117.1012557,0.0
6985,66,Chula Vista,San Diego County,0.54919,0.0,'AddedNode',' ',32.63208103,-117.0987373,0.0
6986,66,Chula Vista,San Diego County,0.54919,0.0,'AddedNode',' ',32.64603405,-117.0906261,0.0
6987,66,Chula Vista,San Diego County,0.54919,0.0,'AddedNode',' ',32.63184849,-117.0988594,0.0
6988,66,Chula Vista,San Diego County,1.23104,0.0,'AddedNode',' ',32.59169942,-117.0581351,0.0
6989,66,Chula Vista,San Diego County,1.19602,0.0,'AddedNode',' ',32.59523922,-117.0582245,0.0
6990,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.58937848,-117.0581006,0.0
6991,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.5873677,-117.0357005,0.0
6992,66,Jamul,San Diego County,1.23104,0.0,'AddedNode',' ',32.59693817,-116.9316273,0.0
6993,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.57476472,-116.9100305,0.0
6994,66,Tijuana,Municipio de Tijuana,1.23104,9.17693,'AddedNode',' ',32.54400481,-116.8928815,11.2971679072
6995,66,Chula Vista,San Diego County,1.23104,0.0,'AddedNode',' ',32.59833249,-116.9393697,0.0
6996,66,Tijuana,Municipio de Tijuana,0.0,0.0,'AddedNode','IMPORT',32.54174045,-117.0287658,0.0
6997,66,Tijuana,San Diego County,1.23104,0.0,'AddedNode',' ',32.54281239,-117.0261133,0.0
6998,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.56428063,-117.0323906,0.0
6999,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.56634791,-116.94488,0.0
7000,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.56744055,-116.9449004,0.0
7001,66,Julian,San Diego County,0.15803,0.0,'AddedNode',' ',32.99159381,-116.5869936,0.0
7002,66,San Diego,San Diego County,0.78835,0.0,'AddedNode',' ',32.73290958,-117.1745286,0.0
7003,66,San Diego,San Diego County,0.71695,0.0,'AddedNode',' ',32.70716542,-117.2453718,0.0
7004,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.68187935,-117.1196177,0.0
7005,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.67035568,-117.1142051,0.0
7006,230,San Clemente,Orange County,1.01141,0.0,'AddedNode',' ',33.45564512,-117.5896994,0.0
7007,66,Pala,San Diego County,1.03833,0.0,'AddedNode',' ',33.35571037,-117.1120184,0.0
7008,66,Pala,San Diego County,1.03833,0.44361,'AddedNode',' ',33.35869955,-117.1117591,0.46061357129999997
7009,66,Oceanside,San Diego County,1.20601,0.0,'AddedNode',' ',33.25088635,-117.2998881,0.0
7010,66,Oceanside,San Diego County,1.20601,2.54972,'AddedNode',' ',33.24248454,-117.3365083,3.0749878172000003
7011,66,Carlsbad,San Diego County,1.23104,6.22161,'AddedNode',' ',33.11652039,-117.3203624,7.6590507744
7012,66,Escondido,San Diego County,1.23104,1.88853,'AddedNode',' ',33.08902281,-117.1934263,2.3248559712
7013,66,San Diego,San Diego County,1.23104,2.89738,'AddedNode',' ',32.87868028,-117.1971176,3.5667906752
7014,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.87888227,-117.1968572,0.0
7015,66,Poway,San Diego County,1.0383,0.0,'AddedNode',' ',32.94168696,-117.0321572,0.0
7016,115,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.85782823,-117.0280459,0.0
7017,115,San Diego,San Diego County,0.54919,0.9767,'AddedNode',' ',32.85783675,-117.0286118,0.536393873
7018,66,San Diego,San Diego County,0.6333,0.0,'AddedNode',' ',32.83259885,-117.1326177,0.0
7019,66,San Diego,San Diego County,0.6333,0.83347,'AddedNode',' ',32.83384515,-117.1336579,0.527836551
7020,66,San Diego,San Diego County,0.89873,4.09721,'AddedNode',' ',32.84252237,-117.1509154,3.6822855433
7021,66,San Diego,San Diego County,0.89873,0.0,'AddedNode',' ',32.84751511,-117.1740543,0.0
7022,66,Escondido,San Diego County,1.23104,0.0,'AddedNode',' ',33.06858338,-117.1411988,0.0
7023,66,Escondido,San Diego County,1.23104,9.78632,'AddedNode',' ',33.06844485,-117.1404331,12.0473513728
7024,66,Escondido,San Diego County,1.23104,0.35958,'AddedNode',' ',33.05794218,-117.1187135,0.4426573632
7025,115,San Diego,San Diego County,1.13776,0.0,'AddedNode',' ',32.95895388,-117.2214377,0.0
7026,230,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.77153848,-117.1644119,0.0
7027,230,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.81547388,-117.0877763,0.0
7028,230,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.81543517,-117.0874003,0.0
7029,115,San Diego,San Diego County,1.13521,8.35755,'AddedNode',' ',32.93691521,-117.1133892,9.4875743355
7030,115,San Diego,San Diego County,1.13521,0.0,'AddedNode',' ',32.94670589,-117.1040214,0.0
7031,66,San Diego,San Diego County,0.78835,1.9598,'AddedNode',' ',32.69469513,-117.1467127,1.54500833
7032,66,San Diego,San Diego County,0.78835,5.90018,'AddedNode',' ',32.7354475,-117.2081243,4.651406903
7033,66,San Diego,San Diego County,0.78835,0.0,'AddedNode',' ',32.72966606,-117.1728828,0.0
7034,66,San Diego,San Diego County,0.78835,5.55362,'AddedNode',' ',32.72803277,-117.176091,4.3781963269999995
7035,66,San Diego,San Diego County,0.54919,0.0,'AddedNode',' ',32.78812188,-117.1177851,0.0
7036,66,San Diego,San Diego County,0.54919,8.78782,'AddedNode',' ',32.78692594,-117.115794,4.8261828658
7037,66,San Diego,San Diego County,1.23104,5.0664,'AddedNode',' ',32.58366464,-116.9307744,6.236941055999999
7038,66,San Diego,San Diego County,1.23104,0.0,'AddedNode',' ',32.5839954,-116.9393394,0.0
7039,66,Boulevard,San Diego County,0.15803,2.74809,'AddedNode',' ',32.70553247,-116.3422498,0.4342806627
7040,66,El Cajon,San Diego County,0.54919,0.0,'AddedNode',' ',32.80786891,-116.9602195,0.0
7041,230,San Diego,San Diego County,1.20601,0.0,'AddedNode',' ',32.90544143,-117.1689569,0.0
7042,115,San Juan Capistrano,Orange County,1.20384,0.0,'AddedNode',' ',33.52377243,-117.595961,0.0
7043,230,El Cajon,San Diego County,0.0,0.0,'AddedNode',' ',32.85467364,-116.8054304,0.0
7044,230,Lakeside,San Diego County,1.06443,2.2751,'AddedNode',' ',32.88526718,-116.9097182,2.421684693
7045,115,San Juan Capistrano,Orange County,1.20384,0.0,'AddedNode',' ',33.46371564,-117.5705577,0.0
7046,115,San Juan Capistrano,Orange County,1.20384,0.0,'AddedNode',' ',33.46351223,-117.570024,0.0
7047,66,Shasta Lake,Shasta County,1.23104,0.0,'AddedNode',' ',40.66342714,-122.3933431,0.0
7048,115,Shasta Lake,Shasta County,1.23104,0.74209,'AddedNode',' ',40.65558942,-122.3910597,0.9135424736
7049,66,Lakehead,Shasta County,1.23104,0.0,'AddedNode',' ',40.97630825,-122.4407887,0.0
7050,66,Shasta Lake,Shasta County,1.23104,0.0,'AddedNode',' ',40.66628322,-122.3847824,0.0
7051,230,Sacramento,Sacramento County,1.23104,1.45253,'AddedNode',' ',38.48939659,-121.4693007,1.7881225312
7052,230,Herald,Sacramento County,1.23104,0.57825,'AddedNode',' ',38.34470123,-121.1237611,0.71184888
7053,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.50497314,-121.4715042,0.0
7054,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.50868635,-121.3588537,0.0
7055,230,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.76200893,-121.3465315,0.0
7056,230,Sacramento,Sacramento County,1.19394,0.78139,'AddedNode',' ',38.69335128,-121.3471227,0.9329327766000001
7057,230,Citrus Heights,Sacramento County,1.19394,1.2144,'AddedNode',' ',38.68540965,-121.2661417,1.449920736
7058,230,Granite Bay,Placer County,1.19394,0.0,'AddedNode',' ',38.71704616,-121.2138739,0.0
7059,230,Citrus Heights,Sacramento County,1.19394,0.0,'AddedNode',' ',38.68706306,-121.264062,0.0
7060,230,Orangevale,Sacramento County,1.19394,0.0,'AddedNode',' ',38.71504215,-121.2166008,0.0
7061,230,Pollock Pines,El Dorado County,1.23104,0.0,'AddedNode',' ',38.79374328,-120.6218252,0.0
7062,230,Placerville,El Dorado County,0.75656,0.0,'AddedNode',' ',38.75896619,-120.7885868,0.0
7063,230,Placerville,El Dorado County,0.75656,2.16141,'AddedNode',' ',38.76540229,-120.7869918,1.6352363496
7064,230,Placerville,El Dorado County,0.75656,1.5727,'AddedNode',' ',38.76508451,-120.7872175,1.1898419120000001
7065,230,Rescue,El Dorado County,0.75656,0.0,'AddedNode',' ',38.70546646,-121.0163122,0.0
7066,230,Elverta,Sacramento County,1.19394,0.0,'AddedNode',' ',38.72983677,-121.4730234,0.0
7067,230,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.76514497,-121.3465337,0.0
7068,66,Roseville,Placer County,1.21442,1.30085,'AddedNode',' ',38.75282831,-121.2508894,1.579778257
7069,66,Roseville,Placer County,1.05828,5.43864,'AddedNode',' ',38.75270562,-121.2506758,5.755603939200001
7070,66,Orangevale,Sacramento County,1.05828,0.0,'AddedNode',' ',38.70036833,-121.2248936,0.0
7071,66,Roseville,Placer County,1.21442,0.0,'AddedNode',' ',38.74589033,-121.2685545,0.0
7072,66,Roseville,Placer County,1.21442,1.9754,'AddedNode',' ',38.74520067,-121.2680454,2.398965268
7073,66,Roseville,Placer County,1.21442,0.0,'AddedNode',' ',38.74509234,-121.2683755,0.0
7074,66,Roseville,Placer County,1.21442,0.81883,'AddedNode',' ',38.74510177,-121.2680664,0.9944035286
7075,115,Roseville,Placer County,1.21442,2.33034,'AddedNode',' ',38.76566272,-121.307272,2.8300115028
7076,115,Roseville,Placer County,1.21442,0.0,'AddedNode',' ',38.76815584,-121.3005747,0.0
7077,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.51050546,-121.3552886,0.0
7078,230,Sacramento,Sacramento County,0.15692,0.0,'AddedNode',' ',38.584524,-121.4247976,0.0
7079,230,Sacramento,Sacramento County,0.15692,0.0,'AddedNode',' ',38.58561715,-121.4283429,0.0
7080,230,Sacramento,Sacramento County,0.15692,0.0,'AddedNode',' ',38.58569115,-121.4241659,0.0
7081,230,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.76680031,-121.2650418,0.0
7082,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.50495185,-121.4734877,0.0
7083,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.50505149,-121.4735181,0.0
7084,230,Citrus Heights,Sacramento County,1.19394,0.59134,'AddedNode',' ',38.68521441,-121.2667884,0.7060244795999999
7085,230,Citrus Heights,Sacramento County,1.19394,1.24528,'AddedNode',' ',38.68524126,-121.2664495,1.4867896031999999
7086,230,Sacramento,Sacramento County,0.15692,0.0,'AddedNode',' ',38.58533997,-121.4230596,0.0
7087,230,Folsom,Sacramento County,1.23104,0.0,'AddedNode',' ',38.65924424,-121.1337328,0.0
7088,230,Pollock Pines,El Dorado County,1.23104,0.0,'AddedNode',' ',38.79926498,-120.6226411,0.0
7089,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.50835509,-121.3491452,0.0
7090,230,,El Dorado County,1.23104,0.0,'AddedNode',' ',38.91312077,-120.3796947,0.0
7091,230,Folsom,Sacramento County,0.78232,0.0,'AddedNode',' ',38.65620181,-121.1344168,0.0
7092,230,Folsom,Sacramento County,1.23104,0.0,'AddedNode',' ',38.65556001,-121.1345903,0.0
7093,230,Folsom,Sacramento County,0.80322,0.0,'AddedNode',' ',38.68372104,-121.1393997,0.0
7094,115,Sacramento,Sacramento County,1.06578,2.05455,'AddedNode',' ',38.56328129,-121.4644124,2.189698299
7095,115,Sacramento,Sacramento County,1.23104,0.79377,'AddedNode',' ',38.56334661,-121.4647443,0.9771626207999999
7096,230,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.76131706,-121.2588789,0.0
7097,230,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.75726433,-121.2559575,0.0
7098,230,Granite Bay,Placer County,1.19394,0.7274,'AddedNode',' ',38.71636304,-121.2093373,0.868471956
7099,230,Elverta,Sacramento County,1.19394,0.0,'AddedNode',' ',38.73068917,-121.4718256,0.0
7100,230,Elverta,Sacramento County,1.19394,0.0,'AddedNode',' ',38.7324414,-121.4712637,0.0
7101,230,Elverta,Sacramento County,1.19394,0.0,'AddedNode',' ',38.73423895,-121.4694262,0.0
7102,230,Sacramento,Sacramento County,1.23104,0.0,'AddedNode',' ',38.50814476,-121.3518438,0.0
7103,230,Rancho Cordova,Sacramento County,1.23104,0.0,'AddedNode',' ',38.55355848,-121.2086817,0.0
7104,230,Folsom,Sacramento County,0.75656,0.0,'AddedNode',' ',38.68419969,-121.1331798,0.0
7105,230,Citrus Heights,Sacramento County,0.15692,0.48708,'AddedNode',' ',38.68454041,-121.2669162,0.0764325936
7106,230,Sacramento,Sacramento County,0.15692,1.87488,'AddedNode',' ',38.58423111,-121.4971329,0.2942061696
7107,230,Placerville,El Dorado County,1.23104,0.38986,'AddedNode',' ',38.76500139,-120.7865816,0.47993325439999995
7108,66,Elverta,Sacramento County,1.19394,0.0,'AddedNode',' ',38.7142536,-121.4200392,0.0
7109,66,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.7288783,-121.383139,0.0
7110,66,Antelope,Sacramento County,1.19394,0.0,'AddedNode',' ',38.71076114,-121.340276,0.0
7111,66,Roseville,Placer County,1.19394,0.0,'AddedNode',' ',38.72865517,-121.3643435,0.0
7112,66,Antelope,Sacramento County,1.19394,0.0,'AddedNode',' ',38.70574353,-121.3634641,0.0
7113,66,Elverta,Sacramento County,1.19394,0.0,'AddedNode',' ',38.71460435,-121.466678,0.0
7114,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.71432748,-121.5762376,0.0
7115,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.68960266,-121.5765805,0.0
7116,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.64270099,-121.5393867,0.0
7117,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.61280137,-121.5233128,0.0
7118,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.61280938,-121.5212958,0.0
7119,66,Sacramento,Sacramento County,1.00613,0.0,'AddedNode',' ',38.62012863,-121.4980088,0.0
7120,66,Sacramento,Sacramento County,1.00613,0.0,'AddedNode',' ',38.62750047,-121.4753976,0.0
7121,230,Sacramento,Sacramento County,0.87562,0.0,'AddedNode',' ',38.65041157,-121.4855645,0.0
7122,66,Sacramento,Sacramento County,1.00613,0.0,'AddedNode',' ',38.64159602,-121.4754193,0.0
7123,66,Sacramento,Sacramento County,1.00613,0.0,'AddedNode',' ',38.62299108,-121.4745353,0.0
7124,66,Sacramento,Sacramento County,1.00613,0.0,'AddedNode',' ',38.61692828,-121.4666874,0.0
7125,66,Sacramento,Sacramento County,0.76329,0.0,'AddedNode',' ',38.60630644,-121.4472779,0.0
7126,66,Sacramento,Sacramento County,0.97916,0.0,'AddedNode',' ',38.60824632,-121.4561229,0.0
7127,66,Sacramento,Sacramento County,0.97916,0.0,'AddedNode',' ',38.6061355,-121.4598202,0.0
7128,66,Sacramento,Sacramento County,0.76329,0.0,'AddedNode',' ',38.60628662,-121.4437268,0.0
7129,66,Sacramento,Sacramento County,0.83702,0.0,'AddedNode',' ',38.61429218,-121.445718,0.0
7130,66,Sacramento,Sacramento County,0.76329,0.0,'AddedNode',' ',38.60904283,-121.443783,0.0
7131,66,Sacramento,Sacramento County,0.76329,0.0,'AddedNode',' ',38.60256761,-121.4333118,0.0
7132,66,Sacramento,Sacramento County,0.75216,0.0,'AddedNode',' ',38.59559123,-121.4207085,0.0
7133,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.66019581,-121.4478283,0.0
7134,66,North Highlands,Sacramento County,1.19394,0.0,'AddedNode',' ',38.69728061,-121.3643256,0.0
7135,66,North Highlands,Sacramento County,1.19394,0.0,'AddedNode',' ',38.69751559,-121.3840949,0.0
7136,66,Rio Linda,Sacramento County,1.19394,0.73113,'AddedNode',' ',38.68818633,-121.4713694,0.8729253521999999
7137,66,Sacramento,Sacramento County,0.83702,0.0,'AddedNode',' ',38.62448228,-121.447355,0.0
7138,66,Sacramento,Sacramento County,0.83702,1.94287,'AddedNode',' ',38.63858527,-121.4565466,1.6262210474
7139,66,Sacramento,Sacramento County,1.19394,0.0,'AddedNode',' ',38.64706326,-121.4113227,0.0
7140,66,Sacramento,Sacramento County,1.00936,0.0,'AddedNode',' ',38.61300124,-121.4980231,0.0
7141,66,North Highlands,Sacramento County,1.04581,0.0,'AddedNode',' ',38.65174315,-121.3908453,0.0
7142,66,Mcclellan,Sacramento County,1.04581,4.08976,'AddedNode',' ',38.65274617,-121.3931185,4.2771119056
7143,66,Sacramento,Sacramento County,1.12986,0.0,'AddedNode',' ',38.63855063,-121.4058415,0.0
7144,66,Sacramento,Sacramento County,0.88772,0.0,'AddedNode',' ',38.631073,-121.4132063,0.0
7145,66,Sacramento,Sacramento County,0.88402,0.0,'AddedNode',' ',38.62204838,-121.426337,0.0
7146,66,Sacramento,Sacramento County,0.88772,0.0,'AddedNode',' ',38.61472705,-121.4231957,0.0
7147,66,Sacramento,Sacramento County,1.00613,0.0,'AddedNode',' ',38.61692868,-121.4661109,0.0
7148,66,Sacramento,Sacramento County,0.83702,0.0,'AddedNode',' ',38.62018608,-121.4462905,0.0
7149,66,Sacramento,Sacramento County,0.88772,0.0,'AddedNode',' ',38.62159946,-121.4235003,0.0
7150,66,Sacramento,Sacramento County,0.83702,0.0,'AddedNode',' ',38.63265109,-121.4480208,0.0
7151,66,North Highlands,Sacramento County,1.19394,0.0,'AddedNode',' ',38.67827419,-121.3874577,0.0
7152,66,North Highlands,Sacramento County,1.19394,0.0,'AddedNode',' ',38.67609285,-121.3874397,0.0
7153,66,North Highlands,Sacramento County,1.19394,0.0,'AddedNode',' ',38.6775265,-121.3922709,0.0
7154,66,North Highlands,Sacramento County,1.19394,0.0,'AddedNode',' ',38.67593669,-121.3872323,0.0
7155,66,Sacramento,Sacramento County,1.03882,0.0,'AddedNode',' ',38.69034972,-121.3498121,0.0
